CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
30,1,0.85,0.33,4,0.52,8989.51,32.4,61905.59,4840,0.56,0.76,1.29,0.94,2,79,1
39,0,0.25,0.48,4,0.91,211.93,58.22,96130.16,670,0.46,0.97,0.76,0.01,5,52,1
1,0,0.54,0.75,9,0.86,5118.09,23,15657.61,2510,0.66,0.99,0.74,0.21,5,44,2
41,0,0.14,0.87,6,0.37,2056.3,81.64,94428.41,90,0.13,0.45,1.14,0.03,3,75,0
46,0,0.48,0.07,8,0.87,565.65,44.98,66053.34,2644,0.07,0.83,4.92,0.84,5,92,0
26,0,0.8,0.45,7,0.56,3214.38,69.62,56743.26,2660,0.2,0.86,1.95,0.57,2,3,0
37,1,0.51,0.32,7,0.33,1827.97,0.67,52255.69,3890,0.95,0.03,0.9,0.58,5,29,1
38,1,0.75,0.86,7,0.64,3901.46,71.06,11504.01,2928,0.01,0.7,2.85,0.11,1,53,1
0,0,0.72,0.33,8,0.97,3881.17,65.08,10656.2,581,0.98,0.26,3.89,0.4,1,28,2
22,1,0.2,0.47,4,0.8,7975.47,9.35,25716.63,4135,0.13,0.44,3.04,0.08,2,34,2
35,1,0.8,0.75,6,0.92,2023.33,31.32,31502.7,4459,0.48,0.56,3.77,0.84,4,30,0
20,0,0.62,0.95,10,0.25,7698.81,72.91,50284.76,3870,0.25,0.86,0.53,0.85,1,44,2
46,1,0.36,0.92,7,0.52,9133.64,29.77,66506.69,3525,0.72,0.6,4.75,0.75,1,53,0
23,1,0.29,0.21,5,0.25,4864.92,41.76,48899,923,0.6,0.58,4.7,0.96,1,63,2
35,0,0.68,0.75,7,0.52,7028.15,4.66,88246.58,2845,0.8,0.72,1.66,0.82,5,80,1
38,1,0.73,0.61,4,0.2,8496.33,95.72,95966.04,3366,0.57,0.52,1.27,0.57,2,38,2
14,0,0.42,0.33,5,0.25,2610.57,45.09,28166.3,2888,0.15,0.98,3.51,0.48,2,81,1
47,0,0.52,0.48,10,0.91,7567.6,42.23,69535.93,3789,0.98,0.15,4.23,0.02,5,85,0
16,0,0.49,0.16,5,0.89,2714.49,14.58,7278.34,3573,0.88,0.12,3.45,0.4,1,63,0
35,1,0.45,0.93,5,0.51,2241.99,19.77,11164.31,1694,0.52,0.59,2.39,0.55,5,60,2
16,1,0.02,0.03,8,0.67,3200.15,50.35,81570.69,256,0.53,0.82,4.88,0.12,1,98,2
29,1,0.31,0.82,9,0.66,9259.55,62.58,55738.16,1294,0.89,0.35,0.83,0.66,3,99,0
2,1,0.01,0.54,9,0.05,6576.64,13.15,85450.73,2704,0.93,0.21,0.16,0.74,1,81,0
31,1,0.24,0.13,4,0.78,4214.99,62.55,86710.65,1850,0.26,0.22,0.98,0.13,1,20,2
42,1,0.01,0.53,10,0.52,6208.8,96.1,90182.07,3124,0.9,0.71,1.29,0.25,3,78,1
46,0,0.19,0.59,7,0.46,9076.09,36.52,51528.37,3430,0.1,0.59,4.43,0.04,2,90,0
22,1,0.08,0.84,5,0,4376.13,95.38,93965.13,1950,0.99,0.91,4.04,0.61,4,71,1
0,0,0.39,0.43,4,0.15,5238.1,57.33,35001.69,4788,0.24,0.45,2.31,0.47,1,93,1
15,0,0.05,0.59,7,0.48,2430.47,26.94,81054.1,2940,0.43,0.23,2.8,0,4,21,2
39,1,0.51,0.24,4,0.96,8056.03,59.13,37417.53,1320,0.87,0.52,1.23,0.33,5,33,1
19,1,0.65,0.92,6,1,8017.53,24.1,92960.62,1821,0.5,0.79,2.02,0,5,7,2
1,0,0.03,0.15,4,1,640.03,34.11,27730.72,3839,0.39,0.19,4.38,0.86,4,6,2
26,0,0.49,0.65,4,0.75,3521.8,26.8,10554.61,3882,0.32,0.62,2.61,0.48,2,13,0
49,0,0.84,0.38,5,0.3,7441.78,27.87,36876.45,4401,0.13,0.37,1.62,0.44,5,58,2
8,1,0.6,0.34,5,0.57,8973,82.01,16952.04,3280,0.38,0.86,0.09,0.99,5,6,2
7,0,0.2,0.67,10,0.46,6377.77,0.21,79119.39,543,0.32,0.5,2.61,0.12,1,27,2
25,1,0.46,0.95,10,0.44,2802.98,30.58,79978.58,4163,0.01,0.45,3.33,0.43,4,69,0
39,0,0.21,0.6,10,0.12,2665,33.61,7106.98,1322,0.18,0.18,2.32,0.59,4,13,2
6,1,0.46,0.72,6,0.11,533.57,67.54,72916.81,1049,0.84,0.53,4.8,0.34,3,76,0
45,0,1,0.43,10,0.1,3014.83,17.12,51820.38,176,0.22,0.93,1.69,0.34,5,7,0
8,0,0.73,0.88,9,0.83,2300.1,86.18,48606.71,2597,0.09,0.39,2.11,0.15,2,96,1
1,0,0.46,0.8,6,0.96,4532.23,23.85,7000.99,926,0.68,0.06,0.5,0.17,2,12,0
41,1,0.87,0.24,5,0.83,185.93,33.72,72500.55,1137,0.08,0.63,3.6,0.54,2,33,1
3,1,0.22,0.21,4,0.88,4869.56,26.81,59303.68,3716,0.01,0.66,1.78,0.83,5,23,2
47,1,0.89,0.41,7,0,9709.99,22.05,32017.76,1537,0.26,0.43,1.04,0.56,1,1,2
9,1,0.84,0.79,4,0.1,5827.95,35.87,96765.61,3143,0.14,0.83,1.84,0.91,1,95,0
49,0,0.3,0.12,7,0.77,9410.84,90.21,83310.63,2290,0.54,0.69,4.76,0.78,3,23,2
31,0,0.11,0.9,7,0.71,6181.69,41.99,85818.64,382,0.82,0.43,3.52,0.45,4,42,0
31,1,0.88,0.01,4,0.94,1686.55,46.91,26604.21,2384,0.41,0.55,4.72,0.42,3,53,2
20,1,0.18,0.37,10,0.27,2533.36,33.46,5470.34,3346,0.83,0.69,2.67,0.69,2,88,1
30,0,0.66,0.73,4,0.43,7889.2,59.89,96051.59,4785,0.87,0.06,3.2,0.56,2,50,1
42,1,0.82,1,5,0.44,8018.75,90.54,24834.93,4417,0.14,0.53,2.81,0.71,2,74,1
39,0,0.72,0.28,9,0.18,7227.47,86.82,43388.72,1029,0.14,0.24,0.93,0.25,5,77,1
47,0,0.28,0.06,4,0.48,5913.87,15.49,54892.31,3142,0.61,0.9,2.13,0.54,5,24,2
41,0,0.52,0.64,7,0.64,1902.74,91.64,26979.91,605,0.54,0.69,0.24,0.43,2,59,1
16,1,0.29,0.81,9,0.09,2201.7,11.37,66113.78,692,0.68,0.15,2.82,0.05,1,35,0
35,1,0.3,0.77,10,0.67,9834.31,36.71,53758.65,1659,0.98,0.76,0.85,0.93,3,43,1
47,1,0.38,0.38,9,0.29,3310.78,6.25,55652.23,3716,0.37,0.65,1.85,0.44,2,90,0
28,1,0.85,0.13,6,0.25,9471.18,96.26,79546.18,398,0.75,0.39,3.16,0.72,5,11,0
28,0,0.39,1,9,0.62,4402.21,43.28,88569.87,4020,0.88,0.86,3.14,0.75,5,29,1
31,0,0.85,0.92,9,0.04,3366.61,95.41,85478.09,1635,0.23,0.27,3.1,0.61,3,59,2
14,1,0.02,0.71,9,0.29,1336.5,70.38,40059.56,3480,0.28,0.62,4.44,0.87,5,0,0
4,1,0.38,0.05,6,0.36,9120.78,77.47,28936.36,345,0.37,0.35,1.9,0.25,1,46,1
20,0,0.76,0.02,8,0.5,8537.16,80.08,35669.01,4100,0.58,0.05,0.14,0.46,4,85,1
23,0,1,0.4,10,0.26,7646.75,23.86,73260.12,482,0.38,0.11,3.71,0.29,4,51,2
47,1,0.02,0.21,5,0.79,7797.06,86.24,9438.28,812,0.5,0.48,0.96,0.46,1,57,2
41,1,0.37,0.9,7,0.6,8418.35,38.62,39159.58,2284,0.78,0.85,2.24,0.22,5,8,1
20,0,0.78,0.59,9,0.66,8251.89,84.53,33097.05,3782,0.86,0.46,0.47,0.58,3,22,1
48,0,0.51,0.36,4,0.04,6339.28,77.49,96824.52,31,0.58,0.1,3.8,0.36,5,41,2
7,0,0.44,0.97,6,0.55,8201.69,60.29,53384.38,880,0.36,0.87,4.4,0.25,5,73,2
5,1,0.71,0.78,9,0.62,7458.73,96.49,18534.91,2380,0.39,0.01,2.92,0.43,3,78,2
19,1,0.65,0.12,9,0.68,1124.05,8.56,62819.21,2541,0.09,0.42,2.84,0.17,3,44,0
42,0,0.7,0,10,0.61,5969.3,61.42,58363.9,1070,0.11,0.5,3.43,0.01,4,0,2
18,1,0.23,0.7,4,0.25,3162.52,58.77,2002.26,905,0.72,0.97,4.32,0.75,5,33,1
18,1,0.83,0.07,8,0.07,7850.82,20.05,32885.35,4711,0.75,0.79,4.89,0.73,4,35,0
2,1,0,0.61,5,0.46,4544.71,81.69,54378.17,1837,0.7,0.71,4.84,0.44,2,98,2
7,0,0.92,0.59,10,0.96,3197.84,91.29,98135.68,3223,0.07,0.11,0.44,0.14,3,8,1
31,1,0.05,0.32,5,0.21,4954.1,48.73,3924.85,1023,0.53,0.32,1.95,0.55,3,74,0
9,0,0.1,0.42,9,0.18,3094.22,15.48,39047.55,2134,0.18,0.66,3.39,0.22,2,54,0
47,0,0.06,0.61,10,0.05,5995.6,46.28,23906.75,3897,0.77,0.88,2.23,0.85,2,2,2
8,1,0.77,0.24,9,0.36,1171.8,76.78,97007.01,3973,0.13,0.75,2.1,0.64,3,54,2
48,1,0.07,0.63,5,0.81,1724.53,12.72,40254.84,704,0.16,0.66,3.11,0.49,3,22,0
17,0,0.74,0.47,6,0.26,1601.19,95.76,71522.63,1939,0.51,0.2,4.11,0.53,1,9,2
31,1,0.52,0.08,10,0.22,5733.02,19.49,49265.28,4608,0.45,0.06,3.15,0.69,2,5,0
21,1,0.1,0.01,7,0.6,5506.78,9.05,72438.07,2554,0.9,0.89,4.13,0.11,2,62,2
20,1,0.06,0.22,7,0.13,7856.99,14.51,20541.24,1142,0.27,0.08,1.11,0.55,4,51,1
40,0,0.61,0.4,10,0.47,5179.53,61.27,82709.96,1250,0.89,0.3,0.65,0.23,3,56,0
41,1,0.21,0.61,9,0.28,608.22,0.46,27724.41,4850,0.43,0.47,0.3,0.34,1,56,2
32,1,0.25,0.19,6,0.55,5762.4,95.12,29313.3,2590,0.45,0.89,2.12,0.62,3,9,2
26,1,0.63,0.29,10,0.84,2789.35,89.17,41504.03,2325,0.4,0.67,1.99,0.87,3,20,2
46,1,0.94,0.96,8,0.96,2171.31,7.95,28332.76,2749,0.25,0.87,1.91,0.58,4,31,0
47,1,0.81,1,7,0.51,2579.64,55.06,75219.13,425,0.64,0.48,2.81,0.93,5,56,0
41,0,0.39,0.4,5,0.51,117.89,32.13,34084.18,1948,0.94,0.53,2.22,0.67,5,44,2
27,0,0.25,0.1,9,0.05,6241.75,37.48,48235.88,723,0.6,0.04,4.81,1,5,61,2
29,0,0.17,0.12,5,0.79,3516.28,16.38,11030.54,1512,0.68,0.93,2.89,0.82,4,88,2
49,1,0.16,0.68,5,0.15,5918.91,55.74,49417.89,1705,0.68,0.83,3.14,0.75,5,61,2
11,1,0.91,0.63,5,0.71,667.07,28.39,65016.06,4511,0.77,0.35,2.5,0.47,5,91,1
36,1,0.28,0.26,6,0.08,585.28,90.75,45954.76,1958,0.17,0.9,3.29,0.08,3,52,0
47,0,0.66,0.09,4,0.61,8131.12,75.8,58721.21,1247,0.67,0.06,2.72,0.8,4,63,2
9,1,0.71,0.49,7,0.41,1387.91,51.85,30482.58,829,0.22,0.99,2.08,0.39,4,0,0
15,1,0.41,0.36,5,0.6,9567.32,67.63,43799.78,3820,0.27,0.87,4.53,0.07,4,90,0
44,0,0.25,0.93,4,0.94,1189.14,91.62,23667.02,2455,0.31,0.46,2.97,0.98,4,84,2
5,1,1,0.47,7,0.94,2196.31,89.82,51426.63,2705,0.9,0.77,1.81,0.16,4,82,1
40,1,0.37,0.98,6,0.29,8188.68,40.39,15466.1,4926,0.74,0.47,2.5,0.22,1,20,2
22,1,0.93,0.39,8,0.44,3958.79,29.57,26893.92,546,0.11,0.29,1.66,0.57,3,3,1
37,1,0.82,0.12,8,0.26,6162.64,37.79,41729.82,4657,0.78,0.07,2.29,0.13,2,20,1
7,1,0.67,0.88,9,0.02,7703.95,53.55,94022.15,2519,0.94,0.63,2.11,0.46,1,15,2
3,1,0.99,0.13,9,0.96,405.5,95.65,3815.04,118,0.21,0.2,3.73,0.08,1,79,2
38,0,0.68,0.61,10,0.16,3941.82,49.65,28135.9,4050,0.13,0.88,3.24,0.94,2,93,0
32,1,0.93,0.35,8,0.56,7623.3,38.67,76151.16,1538,0.88,0.81,2.87,0.55,3,42,2
44,0,0.55,0.73,9,0.04,2178.79,7.29,63441.31,353,0.03,0.9,2.24,0.93,5,63,2
34,1,0.47,0.05,7,0,2151.87,81.59,89312.56,605,0.68,0.27,4.83,0.77,1,72,1
9,0,0.06,0.24,7,0.62,3266.95,33.69,42533.77,3106,0.07,0.33,2.92,0.25,5,43,1
3,1,0.55,0.27,7,0.5,370.01,19.54,58579.12,1484,0.57,0.17,4.38,0.87,3,62,1
3,0,0.4,0.13,4,0.09,2262.89,23.66,62985.18,2136,0.8,0.73,4.96,0.94,4,84,1
15,0,0.58,0.24,9,0.01,413.82,68.96,71884.53,3706,0.46,0.05,3.58,0.78,2,14,1
29,0,0.41,0.35,9,0.2,6779.47,86.29,57150.35,3938,0.34,0.58,1.04,0.92,1,30,1
12,0,0.4,0.05,10,0.69,9602.22,75.24,8488.97,1294,0.43,0.89,0.24,0.37,5,68,2
26,1,0.4,0.42,8,0.65,1922.07,12.79,41561.92,901,0.81,0.52,2.17,0.09,5,5,1
3,1,0.18,0.67,4,0.29,2316.62,72.88,64893.12,3184,0.6,0.19,1.93,0.96,5,41,1
29,1,0.43,0.99,4,0.37,8784.48,81.91,47527.22,958,0.49,0.78,1.32,0.07,5,92,0
14,1,0.56,0.99,7,0.03,4314.12,34.98,43448.44,2187,0.11,0.46,1.42,0.19,1,64,0
28,0,0.93,0.69,8,0.24,3988.76,51.79,53949.04,4995,0.7,0.36,4.33,0.26,1,60,0
1,1,0.1,0.6,8,0.14,2257.33,29.76,15898.98,3653,0.56,0.77,4.07,0.21,4,52,1
28,0,0.07,0.8,5,0.21,5917.31,59.04,65273.2,4909,0.44,0.33,0.38,0,3,95,2
43,1,0.45,0.43,8,0.22,2601.49,85.94,97016.87,2861,0.98,0.64,1.87,0.06,5,30,2
27,0,0.37,0.16,5,0.56,3473.79,19.28,43374.48,3253,0.47,0.93,1.44,1,4,19,2
22,1,0.73,0.52,8,0.05,3691.34,59.45,87709.11,1650,0.79,0.19,2.23,0.55,1,80,0
29,1,0.89,0.79,4,0.61,2423.27,68.29,74590.13,3488,0.19,0.4,2.92,0.37,4,4,0
32,0,0.94,0.56,8,0.2,4910.97,93.43,714.54,390,0.9,0.85,2.51,0.81,2,11,2
11,1,0.45,0.05,5,0.29,8763.32,35.98,31181.8,2979,0.34,0.79,0.22,0.41,1,68,2
23,1,0.6,0.6,6,0.83,4613.55,0.69,31321.6,4343,0.95,0.69,2.11,0.4,4,19,1
18,0,0.77,0.41,9,0.92,9499.88,49.65,46730.01,4916,0.4,0.44,3.35,0.77,4,39,1
6,0,0.95,0.42,10,0.15,9053.32,73.26,15030.39,2593,0.06,0.78,1.64,0.05,4,49,0
22,0,0.16,0.63,6,0.11,8402.09,74.98,1.52,661,0.7,0.06,1.85,0.82,3,50,2
13,1,0.58,0.51,8,0.22,9992.91,14.59,69929.67,1484,0.23,0.87,1.82,0.59,1,61,0
42,1,0.48,0.95,6,0.56,3205.83,69.73,93784.04,1673,0.31,0.43,0.55,0.57,3,15,2
47,0,0.94,0.11,4,0.83,1696.69,99.78,81312.95,1138,0.39,0.92,0.18,0.33,2,35,0
21,1,0.1,0.01,10,0.29,9548.29,47.03,56130.62,3601,0.19,0.21,1.31,0.83,3,8,1
27,1,0.35,0.8,5,0.73,3786.1,89.55,53120.1,3038,0.02,0.9,1.04,0.84,3,39,2
24,1,0.58,0.74,8,0.04,478.29,43.13,99332.92,4938,0.62,0.81,3.81,0.9,3,98,1
38,0,0.37,0.07,7,0.26,8121.57,57.84,49208.87,2859,0.53,0.87,0.56,0.65,1,75,1
16,0,0.17,0.3,7,0.39,956.58,90.82,80148.03,601,0.9,0.93,4.68,0.72,5,42,2
39,1,0.01,0.14,4,0.14,1670.1,76.82,69068.88,1289,0.08,0.72,0.04,0.53,1,23,0
40,0,0.13,0.87,5,0.63,9375.26,62.4,1984.98,3395,0.78,0.38,0.73,0.51,1,6,1
37,0,0.82,0.76,5,0.58,8815.12,69.92,25530.95,1829,0.85,0.44,3.88,0.62,2,21,1
1,1,0.3,0.6,5,0.57,9759.16,52.94,37339.33,819,0.86,0.75,0.89,0.34,3,83,2
10,1,0.91,0.14,6,0.94,3262.84,59.58,55109.48,3139,0.18,0.04,4.97,0.25,5,32,0
6,1,0.93,0.22,10,0.32,50.29,55.49,63605.83,1503,0.65,0.08,2.64,0.27,2,36,1
15,0,0.38,0.3,4,0.16,7912.84,43.81,24564.97,2199,0.62,0.98,4.32,0.73,4,59,2
42,1,0.52,0.15,5,0.66,9035.07,87.58,16475.66,3,0.87,0.54,4.92,0.74,4,10,2
42,1,0.5,0.43,9,0.64,8380.92,88.69,78447.33,1305,0.62,0.44,4.83,0.27,1,74,0
12,1,0.19,0.48,10,0.16,149.93,50.99,77053.37,1225,0.59,0.02,4.24,0.4,4,57,2
36,1,0.78,0.09,5,0.98,813.34,26.2,3473.44,1194,0.19,0.08,4.14,0.96,5,78,2
49,0,0.64,0.84,6,0.41,2774,0.47,11568.65,4440,0.74,0.96,3.26,0.21,3,39,2
48,1,0.62,0.67,5,0.73,9838.42,63.59,61956.39,1474,0.93,0.86,4.75,0.65,4,65,0
31,0,0.76,0.32,10,0.3,8140.31,83.37,8204.72,4817,0.93,0.64,1.61,0.67,2,22,2
38,0,0.36,0.52,10,0.01,7395.32,29.23,87725.64,1977,0.98,0.16,1.91,0.35,5,63,0
48,1,0.25,0.85,4,0.3,9875.14,78.87,35544.5,2036,0.2,0.48,3.92,0.86,3,74,0
16,0,0.05,0.63,8,0.87,9259.61,55.97,2293.99,3376,0.34,0.61,2.5,0.48,3,97,2
24,1,0.22,0.8,7,0.23,134.7,77.64,81427.03,3698,0.43,0.23,4.19,0.42,4,70,2
1,0,0.21,0.48,10,0.69,8236.37,8.38,53304.02,1609,0.25,0.92,0.89,0.09,3,33,1
39,0,0.28,0.06,9,0.83,8840.27,12.68,10510.14,4804,0.01,0.2,3.65,0.35,3,26,1
46,1,0.38,0.58,10,0.69,6128.31,42.06,55263.96,1454,0.15,0.96,3.9,0.46,3,22,1
44,0,0.19,0.69,6,0.12,6581.94,92.21,83274.74,455,0.52,0.2,3.41,0.08,2,8,1
23,0,0.19,0.47,4,0.98,8135.16,86.58,65672.58,688,0.75,0.18,1.73,0.03,1,99,1
32,1,0.98,0.67,8,0.64,6875.95,80.21,45857.7,4530,0.02,0.1,4.4,0.45,5,67,1
39,1,0.89,0.7,7,0.16,1530.43,89.67,50669.04,2480,0.14,0.64,4.16,0.81,4,83,2
2,0,0.08,0.61,5,0.16,5765.11,35.8,79561.91,3335,0.77,0.59,4.08,0.26,5,31,1
22,1,0.97,0.81,4,0.5,6699.16,32.39,36314.64,2063,0.96,0.26,2.42,0.75,2,73,1
16,1,0.98,0.37,4,0.57,4319.47,82.35,77073.62,3882,0.37,0.97,4.23,0.45,5,76,1
26,1,0.59,0.05,6,0.53,4047.74,95.9,90204.03,3897,0.91,0.68,4.56,0.31,1,62,0
23,0,0.17,0.94,7,0.18,3216.3,88.79,81894.01,2715,0.23,0.51,4.3,0.52,4,69,0
46,0,0.15,0.08,7,0.86,3866.11,82.27,12317.88,1694,0.86,0.94,2.1,0.83,4,21,1
40,1,0.72,0.2,6,0.17,3150.77,41.71,45060.82,2394,0.15,0.23,4.7,0.04,3,47,0
18,1,0.24,0.69,9,0.87,3638.06,17.1,65088.47,766,0.31,0.24,3.02,0.47,1,28,0
44,1,0.47,0.98,7,0.08,7119.51,20.84,8892.7,4233,0.3,0.3,1.76,0.33,2,89,2
12,1,0.93,0.65,8,0.97,1582.8,11.48,90759.99,4443,0.99,0.5,4.34,0.57,1,20,1
4,0,0.57,0.45,6,0.85,9970.88,4.29,87668.77,1569,0.75,0.8,3.85,1,5,56,1
45,0,0.12,0.56,4,0.76,464.94,75.49,38537.06,4116,0.6,0.09,1.53,0.86,3,58,2
15,0,0.78,0.34,7,0.9,7224.96,0.71,86591.19,1939,0.64,0.37,3.58,0.53,1,63,0
23,1,0.01,0.39,7,0.74,2464.9,11.2,8964.62,3561,0.84,0.56,1.7,0.4,4,0,1
40,1,0.17,0.8,7,0.14,4337.37,98.99,66452.34,4895,0.56,0.82,3.47,0.03,4,43,0
10,0,0.13,0.7,4,0.52,8021.81,53.05,88879.96,2223,0.68,0.07,4.33,0.98,4,62,2
9,1,0.71,0.57,5,0.28,8476.37,98.1,28609.79,2301,0.49,0.69,3.98,0.13,2,72,0
37,0,0.44,0.81,10,0.18,5602.36,55.55,80293,137,0.5,0.86,4.01,0.87,3,50,1
47,0,0.53,0.98,4,0.01,9641.44,0.49,38466.54,4410,0.65,0.34,4.98,0.52,3,4,0
48,1,0.43,0.6,5,0.77,8148.24,70.8,30303.03,3381,0.26,0.43,3.7,0.92,2,75,1
0,0,0.35,0.25,9,0.03,1612.83,56.51,66755.89,530,0.24,0.29,3.32,0.3,1,41,2
3,1,0.56,0.02,6,0.31,194.63,57.91,89621.95,2078,0.66,0.15,2.07,0.48,2,24,1
19,1,0.06,0.95,6,0.36,8736.42,36.11,48099.15,1819,0.11,0.71,0.3,0.33,2,51,2
3,0,0.78,0.11,10,0.04,4380.51,89.03,99611.2,1109,0.01,0.66,4.56,0.66,3,57,2
26,1,0.01,0.37,5,0.54,6408.52,71.33,26027.41,3531,0.45,0.53,4.52,0.95,1,33,2
12,1,0.23,0.13,5,0.86,3266.15,64.35,45870.97,2002,0.11,0.95,1.28,0.65,5,18,2
43,0,0.4,0.42,4,0.65,710.96,35.04,89564.59,3596,0.28,0.97,2.97,0.97,3,44,1
6,0,1,0.14,8,0.84,3368.71,94.14,67097.91,1943,0.09,0.26,4.95,0.93,4,93,0
25,0,0.95,0.31,10,0.37,4956.31,56.13,37790.71,2772,0.58,0.7,1.08,0.12,2,9,2
11,0,0.9,0.06,6,0.71,997.16,7.62,4600.3,4097,0.89,0.3,0.58,0.54,2,30,1
17,1,0.96,0.96,10,0.5,4790.69,22.6,36615.08,2471,0.21,0.29,4.23,0.36,1,19,1
30,0,0.07,0.77,9,0.86,1989.24,0.14,9489.47,2961,0.97,0.26,2.68,0.53,4,64,2
36,0,0.16,0.29,6,0.16,6811.21,97.88,58344.64,3833,0.24,0.95,1.61,0.11,3,82,0
2,0,0.02,0.31,8,0.9,8875.5,99.47,72254.23,2358,0.9,0.28,1.43,0.83,1,25,2
16,1,0.29,0.91,4,0.75,8405.07,29,42134.61,1355,0.92,0.01,0.65,0.32,1,72,1
45,1,0.34,0.98,4,0.36,5962.12,17.43,27418.62,252,0.1,0.07,2.38,0.01,2,41,0
25,0,0.32,0.8,5,0.57,926.48,78.76,6752.85,2068,0.34,0.91,3.68,0.3,5,83,1
23,0,0.66,0.1,5,0.77,9042.31,87.41,62948.86,4644,0.66,0.84,0.55,0.52,1,87,1
15,0,0.54,0.22,4,0.92,2797.41,40.14,67193.78,4054,0.67,0.36,1.85,0.84,4,39,1
14,1,0.94,0.75,4,0.12,652.65,10.19,53501.6,4204,0.72,0.03,2.82,0.05,5,50,1
12,1,0.31,0.07,6,0.87,6748.4,76.27,77915.74,3302,0.91,0.29,0.17,0.29,1,85,1
24,0,0.24,0.15,10,0.76,7947.74,92.74,11666.49,1449,0.55,0.17,2.04,0.46,3,19,2
46,1,0.2,0.69,6,0.85,626.34,13.69,85204.36,2305,0.85,0.74,3.95,0.37,5,30,1
14,1,0.78,0.41,4,0.45,2080.47,62.61,50520.99,3052,0.3,0.82,3.03,0.92,2,44,2
19,1,0.53,0.81,8,0.19,8806.24,3.92,25719.93,2036,0.33,0.01,3.22,0.05,2,79,0
19,0,0.66,0.5,7,0.53,4566.98,1.04,89229.71,709,0.04,0.93,4.62,0.19,2,44,0
15,1,0.26,0.66,6,0.01,4517.84,6.96,3830.68,2671,0.74,0.83,3.77,0.15,1,50,2
1,1,0.46,0.37,8,0.02,4544.09,22.85,50110.15,2828,0.33,0.13,0.91,0.29,2,71,0
5,0,0.26,0.91,7,0.84,8239.08,19.23,65458.2,2310,0.57,0.26,3,0.43,3,64,0
4,0,0.09,0.42,9,0.17,3152.77,69.03,52676.82,3987,0.24,0.8,1.43,0.27,3,42,2
26,0,0.5,0.18,5,0.2,5523.95,84.27,83445.23,204,0.42,0.76,0.9,0.08,4,14,0
44,1,0.35,0.67,10,0.36,1700.75,20.19,50680.6,2333,0.81,0.35,1.19,0.23,1,69,1
21,1,0.06,0.68,5,0.61,1903.7,81.27,10945.98,2363,0.08,0.88,3.18,0.43,4,62,1
10,0,0.83,0.79,4,0.93,8884.26,76.39,69635.52,999,0.28,0.23,2.46,0.4,1,11,0
47,1,0.44,0.73,9,0.86,522.61,1.93,81762.71,2673,0.62,0.7,1.74,0.11,1,19,1
27,1,0.53,0.49,7,0.71,6315.87,59.58,10230.74,3839,0.48,0.11,0.07,0.84,1,32,2
28,1,0.3,0.02,7,0.47,4017.47,71.42,58499.59,2195,0.68,0.74,4.69,0.39,2,31,2
31,1,0.1,0.44,10,0.39,6229.01,56.65,40115.05,4019,0.04,0.84,1.8,0.1,3,95,0
20,0,0.75,0.44,10,0.46,8260.21,13.04,31542.63,3194,0.32,0.15,3.6,0.17,5,80,0
28,0,0.84,0.08,7,0.18,9470.34,85.71,47975.76,2553,0.93,0.87,3.89,0.93,4,72,1
30,0,0.4,0.46,8,0.87,261.72,54.45,88145.94,903,0.41,0.24,2.82,0.82,3,12,0
3,0,0.81,0.53,9,0.08,5339.48,58.27,87320.22,1791,0.79,0.63,4.05,0.04,2,79,0
21,0,0.33,0.27,8,0.64,7097.64,60.76,6378.9,834,0.96,0.38,1.08,0.86,3,73,0
17,0,0.61,0.64,6,0.99,3777.87,28.46,97547.81,124,0.02,0.79,2.74,0.13,1,71,2
1,0,0.33,0.6,7,0.24,2494.86,65.24,74666.83,1427,0.84,0.58,0.05,0.58,2,6,0
46,0,0.5,0.33,7,0.97,6318.12,15.9,82395.44,4228,0.77,0.16,0.2,0.82,5,50,2
14,1,0.06,0.62,5,0.01,7564.13,24.67,57910.75,3233,0.86,0.65,0.2,0.93,3,22,0
49,0,0.68,0.58,8,0.28,6284.92,49.73,62432.78,4285,0.37,0.28,4.84,0.88,3,90,0
21,0,0.79,0.14,8,0.81,5480.45,94.18,60637.14,3265,0.58,0.02,2.42,0.44,5,26,2
40,0,0.04,0.21,6,0.31,9547.98,41.05,67022.08,4825,0.36,0.05,0.11,0.35,4,21,2
30,1,0.29,0.23,8,0.32,5707.09,48.76,30024.46,2277,0.9,0.23,0.11,0.14,1,22,1
7,1,0.45,0.02,8,0.81,7185.95,89.29,55019.42,3576,0.86,0.48,4.78,0.14,2,60,1
18,1,0.18,0.21,4,0.05,9664.02,41.1,90552.38,1224,0.59,0.91,0.88,0.81,2,45,0
1,0,0.38,0.52,8,0.32,8152.32,79.18,46904.98,465,0.9,0.53,3.44,0.15,3,71,0
40,0,0.97,0.18,9,0.86,9589.98,20.13,92189.39,3066,0.51,0.91,1.2,0.56,4,30,0
2,1,0.47,0.83,7,0.09,8985.06,98.56,44791.98,1904,0.11,0.28,2.61,0.9,5,48,2
23,0,0.16,0.36,4,0.94,553.12,35.27,56172.81,3406,0.8,0.72,2.09,0.27,5,67,0
44,1,0.22,0.5,10,0.54,2850.57,1.99,54861.93,1547,0.57,0.29,2.65,0.64,2,42,0
