CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
8,1,0.37,0.57,7,0.4,9080.55,29.56,60807.54,1480,0.41,0.45,3.62,0.67,1,1,0
4,1,0.33,0.33,8,0.69,3329.36,55.08,50482.8,3355,0.41,0.6,3.42,0.14,5,0,2
5,1,0.79,0.3,4,0.97,8653.4,70.78,93869.83,4300,0.03,0.59,0.56,0.6,4,31,2
0,1,0.73,0.06,4,0.9,7837.35,60.68,64570.67,3054,0.27,0.66,1.84,0.77,2,9,1
3,0,0.58,0.29,7,0.94,6235.47,99.98,29209.28,4312,0.19,0.45,2.9,0.98,5,90,0
9,0,0.76,0.61,8,0.73,8429.01,26.12,20364.67,2417,0.54,0.15,2.02,0.45,1,61,1
4,1,0.4,0.86,10,0.77,6267.82,28.39,68360.99,4258,0.38,0.1,3.13,0.29,5,57,1
8,0,0.35,0.23,7,0.94,6351.13,76.21,91274.89,668,0.79,0.4,0.69,0.39,5,43,2
7,1,0.17,0.67,6,0.79,7257.3,88.2,82197.93,4786,0.03,0.29,2.6,1.0,3,34,2
4,1,0.89,0.45,10,0.08,5647.19,77.63,16440.43,756,0.48,0.79,3.38,0.02,5,62,0
3,0,0.67,0.92,9,0.82,8956.96,52.89,37081.34,4985,0.27,0.14,0.05,0.57,3,56,2
8,0,0.22,0.38,9,0.22,3031.15,3.83,24832.89,3550,0.84,0.88,3.01,0.39,5,68,1
5,0,0.86,0.78,7,0.13,60.23,34.55,25774.2,4170,0.39,0.14,3.97,0.85,3,53,0
8,1,0.72,0.61,8,0.14,8619.16,50.29,53912.01,1385,0.03,0.51,2.93,0.34,4,78,0
3,1,0.72,0.43,10,0.59,5902.8,80.02,18029.63,398,0.88,0.38,0.18,0.66,3,5,0
0,0,0.91,0.82,6,0.52,5152.69,40.6,35758.97,1089,0.3,0.93,4.06,0.81,2,78,0
0,1,0.86,0.25,8,0.9,7996.04,82.38,57481.47,3517,0.39,0.77,2.55,0.12,5,91,0
6,1,0.55,0.28,8,0.47,9446.26,86.17,786.86,4491,0.4,0.75,2.87,0.06,5,26,1
4,0,0.17,0.7,6,0.09,204.0,97.83,56390.1,2978,0.28,0.95,1.01,0.07,3,2,1
3,1,0.2,0.92,5,0.46,4192.92,71.47,49559.19,2670,0.31,0.39,4.98,0.6,5,10,0
1,1,0.76,0.52,4,0.91,8944.54,51.53,16996.0,2083,0.52,0.71,2.57,0.99,2,54,1
9,0,0.97,0.59,8,0.29,9399.95,9.9,68176.17,1519,0.72,0.43,2.7,0.21,3,35,1
9,0,0.06,0.35,8,0.07,3574.71,22.17,14790.42,4880,0.76,0.91,3.89,0.46,5,85,2
7,0,0.86,0.9,7,0.1,1242.72,21.48,46742.34,539,0.93,0.42,2.65,0.5,3,81,0
9,1,0.84,0.26,8,0.09,9956.58,10.69,82379.63,2336,0.87,0.16,0.9,0.8,2,28,0
7,1,0.63,0.38,6,0.21,4691.93,91.28,93555.73,350,0.67,0.37,1.57,0.95,2,15,2
6,0,0.98,0.08,4,0.15,9087.67,57.91,97554.81,580,0.11,0.4,2.58,0.25,3,54,0
6,1,0.42,0.88,6,0.17,8982.46,55.94,72274.68,4557,0.22,0.21,0.12,0.99,1,89,2
1,1,0.58,0.1,7,0.33,1739.8,6.15,44024.93,1104,0.73,0.85,4.92,0.22,5,86,1
6,0,0.02,0.24,7,0.5,4447.08,12.63,96777.32,394,0.1,0.94,3.29,0.09,4,33,0
1,0,0.5,0.4,5,0.81,3712.2,36.39,94304.43,3118,0.37,0.22,2.36,0.44,5,50,1
6,0,0.8,0.59,9,0.76,95.77,20.0,53890.6,3480,0.17,0.25,4.14,0.6,4,5,1
6,1,0.21,0.91,7,0.84,3351.84,90.35,39469.46,3318,0.38,0.46,2.26,0.5,2,43,1
2,0,0.84,0.4,7,0.08,1456.94,70.63,30588.12,4138,0.92,0.89,4.08,0.41,4,71,1
1,0,0.92,0.44,6,0.73,720.54,31.87,22577.09,4360,0.49,0.38,0.2,0.72,3,87,0
3,1,0.43,0.4,6,0.51,6495.7,31.66,89050.19,2494,0.38,0.96,2.35,0.03,3,97,2
3,1,0.89,0.44,5,0.27,1571.58,69.0,67896.73,3023,0.37,0.95,3.72,0.75,2,55,0
9,1,0.35,0.63,10,0.8,2762.35,77.52,66155.74,3564,0.09,0.09,2.76,0.35,2,30,2
1,1,0.27,0.64,9,0.67,3182.16,64.02,85227.43,1515,0.49,0.51,3.69,0.48,2,83,0
7,1,0.43,0.38,8,0.47,1312.87,37.5,45691.01,3300,0.09,0.46,2.4,0.37,3,3,1
0,0,0.45,0.99,10,0.46,1973.99,49.5,5298.85,3145,0.51,0.41,4.47,0.74,2,66,1
1,1,0.28,0.18,7,0.66,8858.22,97.62,44753.39,4017,0.44,0.13,1.95,0.51,1,13,2
0,0,0.21,0.21,6,0.69,6221.07,21.06,79839.95,622,0.24,0.69,4.57,0.9,4,52,0
7,1,0.47,0.32,5,0.41,4678.87,20.32,4629.56,1620,0.32,0.68,0.53,0.62,4,28,1
5,0,0.86,0.82,6,0.26,6524.6,86.87,17192.82,64,0.36,0.72,3.68,0.07,4,64,2
6,1,0.63,0.67,4,0.1,2785.91,56.56,7531.73,2227,0.66,0.45,4.78,0.13,4,59,1
9,1,0.56,0.2,9,0.29,2157.75,90.25,22287.65,652,0.07,0.62,2.65,0.22,3,92,1
1,0,0.49,0.22,5,0.5,839.57,19.77,23610.84,1825,0.36,0.76,4.88,0.17,1,25,0
2,0,0.19,0.01,7,0.65,8874.57,29.51,3805.7,1236,0.41,0.35,0.08,0.65,1,38,2
2,1,0.0,0.46,8,0.27,2257.89,95.57,52782.05,1274,0.27,0.59,0.41,0.25,1,84,2
6,1,0.63,0.42,7,0.25,6988.79,35.43,64493.86,4411,0.11,0.58,0.12,0.84,1,55,2
2,0,0.64,0.4,7,0.07,6892.03,81.6,6954.21,3765,0.74,0.97,4.45,0.88,2,63,2
9,1,0.28,0.28,7,0.06,6468.3,30.59,96146.45,4628,0.82,0.31,1.8,0.91,4,72,1
0,0,0.29,0.59,6,0.11,5473.53,36.8,88875.67,1450,0.72,0.17,0.4,0.42,2,31,0
5,0,0.53,0.78,4,0.31,7526.81,85.72,43009.36,1778,0.47,0.14,2.86,0.07,5,1,2
0,1,0.78,0.41,4,0.05,1979.83,0.86,57673.32,3846,0.26,0.38,3.43,0.93,2,82,2
4,1,0.34,0.56,6,0.33,3326.44,81.38,43964.62,4603,0.05,0.32,0.62,0.29,5,61,0
8,1,0.24,0.01,6,0.66,4161.29,54.07,58751.38,862,0.13,0.47,0.91,0.89,2,53,0
2,1,0.55,0.16,7,0.82,112.45,46.68,29967.92,2004,0.96,0.93,1.2,0.71,1,28,0
7,1,1.0,0.5,10,0.07,9561.43,78.8,94179.78,623,0.7,0.36,2.38,0.81,4,98,1
8,0,0.79,0.6,9,0.12,1811.63,28.45,80522.52,2890,0.28,0.06,4.55,0.27,1,91,1
5,1,0.53,0.98,4,0.42,5315.6,96.43,61914.22,4227,0.15,0.47,3.58,0.62,1,6,1
5,0,0.36,0.38,10,0.54,9132.84,21.42,45473.48,2119,0.12,0.35,4.93,0.23,3,10,1
1,1,0.05,0.21,4,0.23,4817.47,71.72,7141.22,1086,0.64,0.87,3.41,0.49,5,88,1
1,0,0.31,0.63,8,0.18,7969.93,29.71,51070.96,383,0.75,0.58,0.09,0.96,3,76,0
1,1,0.81,0.56,8,0.69,5945.72,87.67,76518.45,3920,0.34,0.61,3.31,0.93,3,94,0
2,0,0.26,0.04,8,0.3,1835.2,57.39,4414.65,4366,0.4,0.16,1.38,0.8,4,46,1
7,0,0.23,0.6,8,0.86,490.99,59.8,1014.51,0,0.04,0.82,0.36,0.19,5,25,0
2,1,0.49,0.63,9,0.58,5906.12,35.11,91308.98,614,0.64,0.56,1.42,0.67,2,5,0
3,0,0.73,0.21,5,0.75,4068.98,87.73,95843.03,4009,0.13,0.6,1.66,0.47,3,32,0
3,0,0.36,0.41,10,0.48,1652.59,38.08,26108.26,2495,0.13,0.65,0.68,0.71,3,97,2
0,0,0.17,0.99,7,0.19,3407.34,14.31,80850.55,3085,0.25,0.79,4.05,0.08,2,6,2
0,1,0.76,0.16,8,0.5,6863.69,7.51,97980.18,1994,0.21,0.29,2.46,0.78,1,51,1
2,1,0.25,0.86,9,0.81,4087.56,93.26,95436.83,4525,0.68,0.75,3.38,0.64,5,70,2
1,1,0.6,0.49,6,0.37,6279.86,96.22,56270.9,2449,0.6,0.21,3.56,0.53,4,18,1
0,0,0.89,0.66,10,0.42,5825.48,74.66,56292.52,901,0.96,0.28,2.09,0.02,2,51,0
5,1,0.1,0.72,5,0.61,5935.18,13.88,18943.27,2007,0.57,0.81,3.45,0.64,4,30,1
0,0,0.1,0.8,5,0.95,5906.42,6.72,43874.5,1515,0.93,0.4,1.63,0.08,1,3,1
9,0,0.95,0.42,7,0.03,2836.52,15.74,88345.89,1184,0.45,0.33,3.38,0.6,4,51,2
8,0,0.2,0.01,6,0.74,2776.09,1.22,60337.29,3572,0.59,0.99,2.57,0.72,2,59,1
2,1,0.08,0.33,6,0.08,7080.34,18.58,70882.92,2103,0.0,0.61,2.05,0.88,3,95,1
2,1,0.12,0.04,7,0.5,7157.35,69.99,68925.41,485,0.11,0.25,1.82,0.73,1,72,1
2,1,0.93,0.38,6,0.65,7919.71,45.51,46410.9,559,0.31,0.97,2.68,0.07,3,93,0
1,1,0.94,0.79,5,0.6,9691.36,98.82,42215.53,4044,0.72,0.94,0.36,0.26,4,78,0
6,1,0.61,0.06,6,0.48,9767.18,52.51,61640.52,3122,0.9,0.26,0.58,0.3,3,58,0
5,1,0.59,0.82,9,0.48,9755.17,62.38,79850.8,4137,0.94,0.7,1.02,0.01,5,78,2
8,0,0.05,0.07,8,0.56,931.17,56.17,94582.79,3088,0.52,0.17,2.86,0.41,2,10,1
1,1,0.29,0.48,10,0.98,3087.59,35.31,69569.37,4799,0.27,0.64,3.53,0.01,3,85,2
2,1,0.32,0.34,4,0.45,3382.26,99.06,60792.34,725,0.25,0.8,1.16,0.29,2,71,2
2,1,0.12,0.03,5,0.85,3839.43,51.62,76226.34,1654,0.12,0.44,0.62,0.73,3,50,1
3,1,0.91,0.19,5,0.59,1024.04,55.53,97275.45,1889,0.18,0.83,3.69,0.32,4,41,2
0,1,0.14,0.32,7,0.07,5.14,20.52,11835.93,2046,0.1,0.97,2.94,0.93,2,0,1
7,0,0.54,0.05,5,0.12,3960.35,98.84,35997.48,2024,0.4,0.4,3.29,0.01,3,61,2
0,0,0.85,0.85,4,0.62,9782.16,81.5,67483.43,1578,0.05,0.23,2.32,0.62,5,95,1
1,1,0.67,0.07,10,0.12,2133.83,84.83,90406.61,2226,0.99,0.71,3.5,0.71,2,31,2
5,0,0.48,0.24,10,0.62,2835.31,49.38,53651.78,4463,0.09,0.26,0.44,0.2,2,48,2
0,1,0.87,0.8,6,0.16,1810.42,62.54,91407.5,663,0.19,0.83,4.39,0.36,2,19,2
8,0,0.64,0.21,7,0.15,6065.1,83.37,6141.37,377,0.1,0.03,4.54,0.74,4,1,1
0,1,0.17,0.25,7,0.68,9596.58,22.98,15226.47,131,0.78,0.71,3.01,0.34,5,16,1
2,1,0.11,0.61,4,0.48,1001.89,48.72,1086.99,2809,0.23,0.68,2.08,0.74,2,78,1
4,1,0.24,0.52,7,0.07,329.78,82.92,57503.67,1305,0.39,0.68,3.25,0.6,4,1,2
1,0,0.29,0.77,4,0.48,7086.69,51.22,47124.66,3027,0.46,0.3,0.41,0.42,2,41,1
9,0,0.1,0.94,7,0.77,9413.25,67.52,20326.39,3068,0.91,0.51,3.25,0.78,3,30,2
5,1,0.4,0.02,8,0.37,1682.31,37.49,95483.73,2381,0.91,0.36,2.96,0.8,4,17,0
4,1,0.74,0.57,8,0.82,8619.41,36.43,49211.1,124,0.24,0.92,1.19,0.99,3,33,1
9,0,0.62,0.11,5,0.07,1194.8,78.98,36018.01,1515,0.99,0.78,4.79,0.94,4,77,2
7,1,0.71,0.02,10,0.52,2346.59,43.34,64535.64,1179,0.94,0.93,0.76,0.15,2,12,2
2,1,0.52,0.23,7,0.52,7723.66,74.43,41919.18,1799,0.32,0.33,0.91,0.09,1,21,2
0,1,0.64,0.35,9,0.2,2262.0,82.96,58560.58,4034,0.31,0.33,4.56,0.51,1,10,0
4,0,0.85,0.14,8,0.82,6907.62,86.36,71064.91,1305,0.11,0.88,1.81,0.01,4,49,2
2,1,0.07,0.69,7,0.37,4006.21,32.5,38871.14,4737,0.64,0.86,3.15,0.87,5,72,1
8,1,0.35,0.26,5,0.98,2545.99,70.26,46670.7,727,0.69,0.12,3.62,0.01,2,85,2
4,1,0.53,0.89,7,0.67,5467.4,3.82,74740.11,1884,0.54,0.7,3.65,0.52,3,46,2
0,0,0.72,0.17,4,0.53,3160.3,71.85,54046.28,1412,0.71,0.89,3.94,0.77,2,11,2
2,0,0.12,0.26,10,0.33,2705.25,13.19,37218.41,2528,0.97,0.26,4.94,0.3,3,0,2
0,0,0.6,0.02,9,0.3,5793.81,55.92,16456.02,931,0.61,0.2,0.05,0.12,5,39,2
8,1,0.88,0.55,10,0.22,8383.59,15.1,96905.96,602,0.57,0.5,4.07,0.75,4,27,1
4,0,0.43,0.85,10,0.11,9386.5,27.3,54808.5,3380,0.66,1.0,3.47,0.19,5,14,1
6,0,0.92,0.46,10,0.21,6242.21,94.79,4663.05,4182,0.86,0.5,0.97,0.24,1,65,1
0,0,0.02,0.79,7,0.58,9722.83,55.66,37608.8,3802,0.18,0.81,3.95,0.72,5,15,0
6,1,0.59,0.28,10,0.04,8118.26,11.76,20759.88,3164,0.25,0.02,3.38,0.87,1,54,0
3,0,0.86,0.23,10,0.33,4825.76,35.67,98208.9,1909,0.93,0.24,1.11,0.21,2,13,0
3,1,0.48,0.35,6,0.73,7163.47,22.74,14002.96,2944,0.35,0.76,0.67,0.84,2,18,1
1,0,0.29,0.58,5,0.27,1747.29,17.57,88678.87,904,0.21,0.44,1.97,0.69,3,83,1
3,0,0.71,0.95,9,0.66,219.44,29.31,73445.06,1363,0.33,0.93,4.83,0.05,3,62,1
6,0,0.39,0.01,5,0.17,9968.7,88.68,46280.2,1266,0.82,0.3,0.71,0.2,1,55,1
9,0,0.52,0.84,5,0.49,9995.91,90.64,79752.54,3802,0.13,0.54,4.19,0.92,2,87,2
2,1,0.27,0.72,10,0.08,1333.57,26.28,57476.33,2520,0.88,0.78,3.19,0.4,1,39,2
3,0,0.58,0.4,4,0.15,6517.42,85.58,79403.4,2790,0.28,0.05,4.45,0.37,5,5,0
0,0,0.18,0.24,6,0.83,9773.01,95.15,23619.45,1045,0.52,0.46,0.6,0.76,4,62,2
3,0,0.51,0.51,10,0.82,131.95,22.95,78066.11,2580,0.78,0.4,0.48,0.06,4,11,1
7,1,0.35,0.54,9,0.21,5385.28,39.29,79644.62,3461,0.23,0.95,1.89,0.86,1,57,0
3,0,0.93,0.21,6,0.57,6961.99,74.12,71310.73,4335,0.06,0.29,1.61,0.35,2,24,1
9,1,0.81,0.88,5,0.38,4729.58,13.43,49.16,1726,0.74,0.41,2.8,0.31,3,76,2
2,1,0.49,0.85,10,0.53,8643.53,57.29,19759.7,4270,0.26,0.81,2.76,0.82,1,14,2
4,1,0.12,0.11,4,0.08,3880.68,48.13,71981.08,3944,0.24,0.01,1.49,0.36,5,78,2
8,0,0.98,0.29,9,0.46,9946.2,32.81,21637.64,2788,0.65,0.1,2.26,0.51,1,10,1
7,1,0.42,0.48,9,0.32,1552.77,46.42,91408.62,616,0.65,0.62,3.56,0.49,3,79,1
1,1,0.8,0.57,8,0.89,5502.07,41.89,27398.01,4025,0.42,1.0,2.64,0.66,1,52,2
4,1,0.98,0.07,7,0.73,8338.17,20.25,73959.25,1016,0.98,0.12,1.64,0.97,2,26,2
1,0,0.06,0.46,7,0.43,6549.53,56.68,69708.01,3421,0.3,0.52,3.34,0.32,4,32,1
9,0,0.91,0.27,4,0.39,5433.32,84.4,37760.88,1670,0.28,0.6,0.93,0.03,2,50,2
8,0,0.41,0.69,4,0.44,1891.81,13.24,10125.49,1565,0.13,0.36,3.72,0.41,3,53,2
4,1,0.91,0.01,10,0.51,3936.33,69.58,1877.31,1543,0.14,0.46,1.86,0.02,1,54,2
3,1,0.94,0.18,7,0.96,5424.4,8.21,84482.56,65,0.87,0.96,3.51,0.31,3,99,2
2,1,0.85,0.41,7,0.49,7173.92,40.48,67896.55,2715,0.72,0.93,4.32,0.84,2,60,0
4,1,0.66,0.28,4,0.65,3407.13,15.06,19876.68,3365,0.42,0.67,1.29,0.8,4,3,2
6,1,0.01,0.56,8,0.57,9851.85,7.07,61482.15,949,0.47,0.71,3.32,0.45,5,30,0
7,1,0.86,0.16,7,0.87,5293.92,72.7,75559.48,3451,0.29,0.37,3.56,0.02,3,4,0
1,1,0.25,0.77,7,0.23,693.84,63.29,32718.08,4253,0.16,0.96,0.38,0.58,4,94,2
0,0,0.62,0.71,9,0.72,182.42,55.32,16820.84,4493,1.0,0.19,4.86,0.49,3,54,1
4,1,0.32,0.7,10,0.69,5525.89,17.26,38452.42,4956,0.72,0.39,0.76,0.88,2,40,0
9,0,1.0,0.02,9,0.11,5847.27,82.23,48660.31,3284,0.69,0.9,0.05,0.76,2,9,2
6,0,0.78,0.95,6,0.66,1166.34,21.91,65784.88,2308,0.28,0.5,2.37,0.89,3,35,0
4,1,0.43,0.39,9,0.82,606.74,61.84,57659.06,2658,0.86,0.83,0.54,0.05,1,37,0
8,0,0.71,0.75,6,0.45,7163.33,9.01,39131.92,2761,0.46,0.58,3.85,0.26,1,92,1
3,1,0.85,0.63,9,0.92,8656.2,34.65,6560.08,5,0.62,0.61,2.84,0.43,4,56,0
3,0,0.41,0.23,8,0.48,219.96,80.67,55835.17,60,0.8,0.04,0.54,0.82,3,4,0
2,0,0.81,0.7,7,0.24,7077.91,54.84,72045.21,2824,0.58,0.38,0.52,0.27,2,72,1
9,1,0.77,0.5,10,0.23,1724.48,33.7,44580.78,3192,0.34,0.87,1.28,0.74,1,57,0
7,0,0.12,0.28,4,0.19,1732.44,36.2,29131.78,2367,0.14,0.51,0.87,0.76,1,63,1
3,1,0.98,0.91,8,0.35,4722.97,3.91,21144.62,2183,0.2,0.18,3.1,0.96,5,4,2
1,0,0.78,0.08,6,0.3,6466.37,47.73,78349.59,2632,0.21,0.92,4.75,0.31,4,93,2
4,0,0.55,0.94,5,0.88,8811.06,4.5,41756.52,4264,0.62,0.07,1.88,0.66,4,64,2
9,1,0.61,0.46,4,0.03,7843.43,51.79,77939.94,2225,0.37,0.33,2.29,0.8,3,18,1
2,1,0.5,0.18,8,0.44,6848.62,49.18,10352.75,3356,0.73,0.78,2.02,0.32,4,2,2
1,1,0.73,0.07,5,0.6,4534.66,24.18,92226.04,4161,0.82,0.52,2.49,0.98,3,41,0
0,1,0.59,0.66,7,0.83,2548.55,92.48,56158.88,2133,0.22,0.1,0.95,0.81,4,40,2
2,0,0.53,0.5,9,0.84,480.41,82.32,18108.74,2936,0.36,0.99,4.57,0.75,2,2,0
3,0,0.3,0.51,8,0.78,9615.58,88.45,19635.25,4740,0.48,0.98,0.24,0.53,3,57,0
0,0,0.44,0.89,5,0.97,9694.98,68.05,3687.45,4142,0.14,0.55,4.15,0.41,1,22,2
7,0,0.6,0.0,5,0.39,4687.84,66.83,15810.5,4470,0.06,0.11,1.52,0.06,1,80,2
7,0,0.64,0.84,6,0.92,7237.32,91.6,48467.51,4461,0.4,0.1,3.34,0.47,5,96,0
6,0,0.85,0.85,8,0.88,4124.35,28.11,41631.89,4314,0.95,0.21,0.15,0.65,3,92,2
0,1,0.58,0.32,7,0.39,3506.41,1.66,83896.74,4865,0.78,0.06,0.88,0.94,1,30,2
5,1,0.26,0.42,4,0.47,5715.83,5.83,14681.17,881,0.05,0.3,2.3,0.33,5,8,2
6,1,0.44,0.02,6,0.5,6223.74,53.97,90583.86,435,0.67,0.34,4.53,0.97,4,0,1
7,0,0.09,0.43,4,0.95,9025.94,50.45,26555.78,2092,0.94,0.65,2.47,0.64,2,98,2
2,1,0.03,0.58,10,0.14,2658.54,19.34,17810.3,638,0.69,0.21,0.4,0.68,2,62,2
6,1,0.31,0.42,7,0.17,6814.73,60.76,81325.53,1512,0.16,0.69,4.62,0.22,5,74,0
2,0,0.97,0.15,9,0.91,719.81,64.93,22270.17,1967,0.16,0.47,3.99,0.18,3,47,2
0,0,0.41,0.28,8,0.77,1949.81,97.25,79993.89,787,0.85,0.98,3.45,0.18,3,8,0
2,0,0.5,0.64,6,0.39,1830.46,27.93,5381.45,1245,0.49,0.13,4.45,0.64,5,85,0
8,0,0.64,0.01,5,0.2,6288.5,49.51,86288.52,1024,0.96,0.05,2.76,0.51,4,23,2
5,1,0.13,0.06,5,0.07,891.24,56.42,57794.57,975,0.91,0.97,3.13,0.95,1,65,1
6,1,0.23,0.03,6,1.0,3920.78,31.8,50198.12,2889,0.42,0.16,0.45,0.01,1,50,1
3,0,0.46,0.37,4,0.53,9894.43,54.68,28707.77,4702,0.35,0.86,2.06,0.5,3,60,2
3,0,0.88,0.83,5,0.61,7773.17,58.75,29619.96,3891,0.9,0.96,4.31,0.67,2,20,2
2,0,0.42,0.48,10,0.19,1297.38,37.08,59905.89,4250,0.74,0.1,3.19,0.46,5,70,2
7,0,0.15,0.2,9,0.27,6778.14,77.68,39160.62,4942,0.11,0.82,4.77,0.45,3,72,2
1,0,0.98,0.41,10,0.5,9251.18,81.58,401.69,3268,0.92,0.31,1.89,0.01,4,48,0
0,0,0.25,0.86,10,0.18,3198.69,72.46,16896.03,2740,0.84,0.21,3.87,0.61,5,91,0
1,0,0.76,0.76,8,0.75,7944.46,94.43,16334.12,1944,0.69,0.95,3.07,0.26,1,97,0
8,0,0.87,0.02,9,0.02,7688.33,53.61,6074.27,312,0.63,0.26,2.69,0.58,4,39,0
4,1,0.37,0.17,6,0.1,1465.87,48.19,39652.92,2112,0.41,0.51,0.68,0.71,2,31,1
2,0,0.33,0.37,10,0.06,8692.03,24.68,43420.77,2302,0.02,0.46,1.84,0.39,3,14,1
3,0,0.18,0.97,8,0.3,4169.01,39.79,10224.94,685,0.76,0.88,4.73,0.77,5,76,1
9,1,1.0,0.71,4,0.44,7091.99,31.56,68298.56,545,0.73,0.53,0.99,0.97,2,9,0
8,1,0.59,0.16,8,0.68,9869.31,56.07,27814.65,3798,0.97,0.3,2.16,0.44,2,22,2
0,0,0.02,0.39,4,0.81,2525.35,42.05,21331.84,4268,0.1,0.74,3.44,0.6,4,49,1
4,1,0.27,0.16,7,0.51,7239.25,94.11,62373.69,3547,0.91,0.6,2.94,0.61,3,65,1
5,1,0.4,0.71,5,0.6,5139.64,23.12,68601.29,2339,0.33,0.1,0.61,0.11,3,41,1
9,1,0.33,0.1,5,0.02,9467.94,7.66,39280.21,2843,0.64,0.77,4.88,0.4,4,65,2
1,0,0.39,0.24,9,0.62,268.91,9.58,38611.73,1538,0.2,0.23,2.08,0.49,5,9,2
5,0,0.68,0.64,4,0.43,6930.74,97.43,20442.7,148,0.35,0.32,3.48,0.71,3,61,1
6,1,0.46,0.69,4,0.98,7010.88,80.58,61002.31,3457,0.31,0.76,0.35,0.67,3,97,1
6,0,0.35,0.97,4,0.18,3503.65,7.09,89292.08,1311,0.95,0.03,2.05,0.72,5,21,1
1,1,0.9,0.09,8,0.52,5791.03,90.11,15457.98,134,0.12,0.55,2.79,0.15,3,98,1
8,1,0.82,0.08,7,0.81,5966.4,64.61,19231.1,2303,0.4,0.67,1.38,0.19,2,55,1
4,1,0.66,0.47,10,0.57,1292.16,19.22,58683.82,1874,0.61,0.38,3.36,0.29,1,14,2
8,1,0.12,0.06,6,0.12,6627.46,67.88,87376.55,1489,0.64,0.25,4.47,0.36,2,64,2
2,1,0.49,0.62,8,0.05,5804.35,50.5,97201.46,2799,0.15,0.02,0.07,0.13,1,7,0
1,1,0.76,0.71,9,0.28,3518.87,48.33,6543.83,1461,0.01,0.75,4.99,0.94,4,13,1
0,1,0.99,0.29,4,0.95,213.33,78.05,83987.8,1807,0.91,0.46,1.53,0.99,4,23,2
8,0,0.03,0.63,8,0.1,4841.76,8.78,11610.97,2019,0.44,0.69,2.95,0.31,4,90,1
5,1,0.46,0.18,10,0.56,4940.43,89.44,91034.85,3760,0.93,0.62,1.26,0.58,3,95,2
9,1,0.65,0.52,8,0.78,3744.9,23.63,93926.17,3577,0.5,0.77,1.91,0.58,5,90,0
5,0,0.18,0.55,8,0.54,5268.08,86.69,80635.75,3817,0.67,0.99,1.32,0.42,2,5,0
1,1,0.19,0.23,6,0.16,6447.38,53.64,76210.07,4551,0.8,0.1,3.04,0.7,3,88,1
3,1,0.43,0.46,4,0.04,943.83,42.62,97548.09,1141,0.56,0.17,4.16,0.47,1,2,2
2,1,0.37,0.81,10,0.77,6541.18,99.17,24675.16,3630,0.85,0.97,0.56,0.08,1,25,1
7,1,0.8,0.45,9,0.1,5840.04,24.88,47936.14,4710,0.88,0.88,2.96,0.31,5,29,2
5,1,0.25,0.03,5,0.3,4095.73,46.47,44121.05,2395,0.59,0.43,0.89,0.68,5,94,2
1,0,0.06,0.09,4,0.41,3450.48,51.72,64629.75,2571,0.59,0.07,3.12,0.58,1,35,2
9,1,0.06,0.53,10,0.07,3648.92,18.8,73031.67,1264,0.78,0.14,0.27,0.99,5,69,0
3,1,0.94,0.05,8,0.4,9606.72,66.85,61780.24,3775,0.73,0.84,4.48,0.78,2,94,1
7,1,0.14,0.36,6,0.13,988.29,63.3,67533.8,2033,0.06,0.19,3.24,0.95,2,84,0
9,0,0.04,0.35,9,0.27,9064.92,20.9,25140.97,4818,0.38,0.36,0.01,0.65,2,87,1
5,1,0.95,0.29,4,0.93,8656.28,37.18,24213.16,3455,0.22,0.37,1.61,0.18,2,81,2
4,0,0.57,0.12,6,0.42,6873.47,44.82,74731.92,797,0.97,0.77,1.64,0.03,5,3,2
2,1,0.11,0.67,10,0.08,8154.83,36.24,57367.98,334,0.18,0.76,0.65,0.84,5,60,2
4,0,0.75,0.63,10,0.63,848.0,69.31,36476.27,2207,0.19,0.42,4.04,0.91,4,79,0
2,1,0.34,0.92,7,0.64,8027.47,37.77,57945.53,3219,0.7,0.54,1.15,0.59,2,45,0
9,0,0.04,0.71,10,0.22,7821.97,23.61,83878.62,2593,0.99,0.53,1.66,0.31,5,41,2
5,1,0.0,0.82,7,0.72,5368.75,27.03,75020.8,2743,0.55,0.35,0.53,0.35,1,61,1
1,1,0.77,0.24,7,0.65,9923.96,3.45,37089.85,1637,0.42,0.65,2.84,0.69,3,67,0
1,0,0.29,0.61,8,0.29,4968.16,83.03,31922.26,1410,0.31,0.54,1.52,0.78,2,59,2
2,0,0.43,0.97,5,0.38,780.39,78.23,1534.12,454,0.57,0.11,2.08,0.63,1,55,0
2,1,0.07,0.33,7,0.24,1084.41,57.16,72358.82,4392,0.53,0.34,0.58,0.03,4,93,0
4,1,0.0,0.44,9,0.32,4347.58,65.98,4459.8,718,0.8,0.4,3.29,0.06,5,99,0
8,1,0.15,0.57,4,1.0,3654.73,36.33,50029.72,245,0.73,0.16,4.9,0.48,2,75,0
6,0,0.5,0.8,6,0.19,7058.29,44.01,81622.24,575,0.73,0.87,2.47,0.17,1,6,1
8,0,0.37,0.21,8,0.98,5827.07,63.46,33364.77,1903,0.73,0.82,1.58,0.99,4,82,0
8,0,0.18,0.15,8,0.41,6734.29,32.45,42411.39,2644,0.62,0.54,4.15,0.45,4,1,2
5,1,0.78,0.3,6,0.42,9304.77,68.53,90489.88,87,0.44,0.39,3.06,0.26,2,48,1
8,1,0.82,0.42,8,0.5,585.71,35.69,98057.89,3708,0.63,0.68,4.78,0.35,2,13,0
